date,tariff,item,commodity,primary_class,railroad,origin,origin_city,origin_state,destination,destination_city,destination_state,route_mileage,train_type,min_number_of_cars,max_number_of_cars,car_ownership,rule_11_rate,gtr_table,maximum_load_pounds,car_volume_cubic_feet,tariff_fsc_per_bushel,tariff_fsc_per_metric_ton,tariff_fsc_per_short_ton,tariff_fsc_per_ton_mile
2025-01-15,4051,1301.0,Soybeans,N/A,UP,"Cozad, NE",Cozad,NE,"Kalama, WA",Kalama,WA,1562.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.6595,65.4715,59.3962,0.038
2025-01-15,4051,1144.0,Soybeans,N/A,UP,"Cozad, NE",Cozad,NE,"Houston, TX",Houston,TX,1078.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.4892,57.8214,52.456,0.0487
2025-01-15,4051,1144.0,Soybeans,N/A,UP,"Sloan, IA",Sloan,IA,"Ama, LA",Ama,LA,1231.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.5108,59.0565,53.5765,0.0435
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Brunswick, NE",Brunswick,NE,"Hanford, CA",Hanford,CA,2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.5942,64.2357,58.2751,0.0275
2025-02-15,4022,39013.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"PNW (Seattle, WA)",Seattle,WA,1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3798,55.4904,50.3413,0.0299
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"Hereford, TX",Hereford,TX,1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4631,58.3378,52.9245,0.0496
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hereford, TX",Hereford,TX,728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.2714,50.5557,45.8645,0.063
2025-02-15,4022,39013.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"PNW (Seattle, WA)",Seattle,WA,1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3495,54.3508,49.3075,0.028
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hanford, CA",Hanford,CA,1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.5135,60.8175,55.1741,0.0311
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Greenwood (Mendota), IL",Greenwood,IL,"Hereford, TX",Hereford,TX,935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1503,45.933,41.6707,0.0446
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Hancock, IA",Hancock,IA,"Plainview, TX",Plainview,TX,832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.3016,51.8197,47.0112,0.0565
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Clovis, NM",Clovis,NM,764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.2108,48.1974,43.725,0.0572
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Texas Gulf (Houston, TX)",Houston,TX,937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1452,45.7357,41.4918,0.0443
2025-02-15,4022,39013.0,Corn,N/A,BNSF,"Selby, SD",Selby,SD,"PNW (Seattle, WA)",Seattle,WA,1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3697,54.9089,49.8138,0.0351
2025-02-15,4022,39013.0,Corn,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3697,55.0806,49.9695,0.03
2025-02-15,4022,39010.0,Corn,N/A,BNSF,"Waverly, IL",Waverly,IL,"Dexter, NM",Dexter,NM,1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.1805,47.2101,42.8294,0.0405
2025-02-15,4050,1001000.0,Corn,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Private,0,1,,>5149,0.5527,24.4489,22.1802,0.0255
2025-02-15,4050,1001000.0,Corn,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Railroad,0,1,,>5149,0.6485,28.2225,25.6036,0.0294
2025-02-15,4032,1182.0,Corn,N/A,CPKC,"Delhi, LA",Delhi,LA,"Morton, MS",Morton,MS,120.0,Unit,100,,Railroad/Private,0,1,,>=5000,0.3385,13.7319,12.4577,0.1038
2025-02-15,4444,45646.0,Corn,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.2731,54.6554,49.5838,0.0307
2025-02-15,4444,45558.0,Corn,N/A,CPKC,"Glenwood, MN",Glenwood,MN,"Boardman, OR",Boardman,OR,1556.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.3907,59.1119,53.6268,0.0345
2025-02-15,4315,,Corn,N/A,CSX,"Haw Creek (Ladoga), IN",Haw Creek,IN,"Ozark, AL",Ozark,AL,707.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.5037,59.1956,53.7027,0.076
2025-02-15,4315,,Corn,N/A,CSX,"Marysville, OH",Marysville,OH,"Rose Hill, NC",Rose Hill,NC,781.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.5486,60.9633,55.3063,0.0708
2025-02-15,4315,,Corn,N/A,CSX,"Olney, IL",Olney,IL,"Fairmount, GA",Fairmount,GA,496.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.1871,46.7329,42.3964,0.0855
2025-02-15,4051,2215.0,Corn,N/A,UP,"Allen Station (San Jose), IL",Allen,IL,"Pittsburg, TX",Pittsburg,TX,691.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.0305,42.4874,38.5449,0.0558
2025-02-15,4051,2310.0,Corn,N/A,UP,"Frankfort, KS",Frankfort,KS,"Calipatria, CA",Calipatria,CA,1572.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.5148,64.0036,58.0645,0.0369
2025-02-15,4051,2300.0,Corn,N/A,UP,"Mead, NE",Mead,NE,"Keyes, CA",Keyes,CA,1737.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.5551,66.0512,59.9222,0.0345
2025-02-15,4051,2215.0,Corn,N/A,UP,"Nebraska City, NE",Nebraska City,NE,"Amarillo, TX",Amarillo,TX,714.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.2625,51.6874,46.8912,0.0657
2025-02-15,4051,2100.0,Corn,N/A,UP,"Sloan, IA",Sloan,IA,"Burley, ID",Burley,ID,1176.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.4341,59.7247,54.1827,0.0461
2025-02-15,4051,2210.0,Corn,N/A,UP,"Sterling, IL",Sterling,IL,"Nashville, AR",Nashville,AR,723.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.0658,43.9666,39.8868,0.0552
2025-02-15,4022,69105.0,Soybeans,N/A,BNSF,"Argyle, MN",Argyle,MN,"PNW (Seattle, WA)",Seattle,WA,1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.6581,61.9857,56.2339,0.0368
2025-02-15,4022,69105.0,Soybeans,N/A,BNSF,"Argyle, MN",Argyle,MN,"Texas Gulf (Houston, TX)",Houston,TX,1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.8068,67.5212,61.2557,0.0375
2025-02-15,4022,69105.0,Soybeans,N/A,BNSF,"Casselton, ND",Casselton,ND,"PNW (Seattle, WA)",Seattle,WA,1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.6446,61.4482,55.7462,0.0379
2025-02-15,4022,69902.0,Soybeans,N/A,BNSF,"Casselton, ND",Casselton,ND,"St. Louis, MO",St. Louis,MO,855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.2122,45.1326,40.9446,0.0479
2025-02-15,4022,69105.0,Soybeans,N/A,BNSF,"Concordia, KS",Concordia,KS,"Texas Gulf (Houston, TX)",Houston,TX,742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.3338,49.5227,44.9274,0.0605
2025-02-15,4022,69105.0,Soybeans,N/A,BNSF,"Mitchell, SD",Mitchell,SD,"PNW (Seattle, WA)",Seattle,WA,1624.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.6716,62.549,56.7449,0.0349
2025-02-15,4022,69105.0,Soybeans,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"PNW (Seattle, WA)",Seattle,WA,1881.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.6581,62.2311,56.4565,0.03
2025-02-15,4022,69105.0,Soybeans,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.6851,63.0747,57.2218,0.0343
2025-02-15,4050,1001000.0,Soybeans,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Private,0,1,,>5149,0.5922,24.4489,22.1802,0.0255
2025-02-15,4050,1001000.0,Soybeans,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Railroad,0,1,,>5149,0.6949,28.2225,25.6036,0.0294
2025-02-15,4050,1001000.0,Soybeans,N/A,CN,"Ida Grove, IA",Ida Grove,IA,"Convent, LA",Helvetia,LA,1376.0,Unit,105,,Private,0,0,,>5149,0.8984,37.2654,33.8074,0.0246
2025-02-15,4050,1001000.0,Soybeans,N/A,CN,"Ida Grove, IA",Ida Grove,IA,"Convent, LA",Helvetia,LA,1376.0,Unit,105,,Railroad,0,0,,>5149,1.0159,41.5851,37.7263,0.0274
2025-02-15,4444,47004.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"East St. Louis, IL",East St. Louis,IL,1235.9,Unit,110,110.0,Railroad/Private,0,1,,>=5000,0.953,38.482,34.9112,0.0282
2025-02-15,4444,45650.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.5635,61.9841,56.2325,0.0348
2025-02-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Private,0,1,,>=5000,0.9854,36.2066,32.8468,0.0422
2025-02-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Railroad,0,0,,>=5000,1.0449,38.3913,34.8288,0.0447
2025-02-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Private,0,1,,>=5000,0.8686,31.9166,28.955,0.0381
2025-02-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Railroad,0,0,,>=5000,0.9876,36.286,32.9189,0.0433
2025-02-15,4051,1144.0,Soybeans,N/A,UP,"Canton, KS",Canton,KS,"Houston, TX",Houston,TX,747.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.3919,53.2191,48.2807,0.0646
2025-02-15,4051,1301.0,Soybeans,N/A,UP,"Cozad, NE",Cozad,NE,"Kalama, WA",Kalama,WA,1562.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.6595,65.3164,59.2555,0.0379
2025-02-15,4051,1144.0,Soybeans,N/A,UP,"Cozad, NE",Cozad,NE,"Houston, TX",Houston,TX,1078.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.4892,57.7144,52.3589,0.0486
2025-02-15,4051,1144.0,Soybeans,N/A,UP,"Sloan, IA",Sloan,IA,"Ama, LA",Ama,LA,1231.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.5108,58.9343,53.4656,0.0434
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Brunswick, NE",Brunswick,NE,"Hanford, CA",Hanford,CA,2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.5942,64.8679,58.8486,0.0277
2025-03-15,4022,39013.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"PNW (Seattle, WA)",Seattle,WA,1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3798,55.9921,50.7964,0.0302
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"Hereford, TX",Hereford,TX,1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4631,58.6554,53.2126,0.0499
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hereford, TX",Hereford,TX,728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.2714,50.7726,46.0613,0.0633
2025-03-15,4022,39013.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"PNW (Seattle, WA)",Seattle,WA,1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3495,54.8749,49.7829,0.0283
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hanford, CA",Hanford,CA,1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.5135,61.3466,55.6541,0.0313
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Greenwood (Mendota), IL",Greenwood,IL,"Hereford, TX",Hereford,TX,935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1503,46.2115,41.9234,0.0448
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Hancock, IA",Hancock,IA,"Plainview, TX",Plainview,TX,832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.3016,52.0675,47.236,0.0568
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Clovis, NM",Clovis,NM,764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.2108,48.425,43.9315,0.0575
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Texas Gulf (Houston, TX)",Houston,TX,937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1452,46.0149,41.745,0.0446
2025-03-15,4022,39013.0,Corn,N/A,BNSF,"Selby, SD",Selby,SD,"PNW (Seattle, WA)",Seattle,WA,1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3697,55.3317,50.1973,0.0354
2025-03-15,4022,39013.0,Corn,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3697,55.577,50.4198,0.0303
2025-03-15,4022,39010.0,Corn,N/A,BNSF,"Waverly, IL",Waverly,IL,"Dexter, NM",Dexter,NM,1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.1805,47.5253,43.1153,0.0408
2025-03-15,4050,1001000.0,Corn,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Private,0,1,,>5149,0.5527,24.7858,22.4859,0.0258
2025-03-15,4050,1001000.0,Corn,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Railroad,0,1,,>5149,0.6485,28.5594,25.9093,0.0298
2025-03-15,4032,1182.0,Corn,N/A,CPKC,"Delhi, LA",Delhi,LA,"Morton, MS",Morton,MS,120.0,Unit,100,,Railroad/Private,0,1,,>=5000,0.3385,13.7795,12.5009,0.1042
2025-03-15,4444,45646.0,Corn,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.2731,54.8963,49.8023,0.0308
2025-03-15,4444,45558.0,Corn,N/A,CPKC,"Glenwood, MN",Glenwood,MN,"Boardman, OR",Boardman,OR,1556.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.3907,59.3437,53.837,0.0346
2025-03-15,4315,,Corn,N/A,CSX,"Haw Creek (Ladoga), IN",Haw Creek,IN,"Ozark, AL",Ozark,AL,707.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.5037,59.1956,53.7027,0.076
2025-03-15,4315,,Corn,N/A,CSX,"Marysville, OH",Marysville,OH,"Rose Hill, NC",Rose Hill,NC,781.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.5486,60.9633,55.3063,0.0708
2025-03-15,4315,,Corn,N/A,CSX,"Olney, IL",Olney,IL,"Fairmount, GA",Fairmount,GA,496.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.1871,46.7329,42.3964,0.0855
2025-03-15,4051,2215.0,Corn,N/A,UP,"Allen Station (San Jose), IL",Allen,IL,"Pittsburg, TX",Pittsburg,TX,691.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.0305,42.6932,38.7316,0.0561
2025-03-15,4051,2310.0,Corn,N/A,UP,"Frankfort, KS",Frankfort,KS,"Calipatria, CA",Calipatria,CA,1572.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.5148,64.4719,58.4894,0.0372
2025-03-15,4051,2300.0,Corn,N/A,UP,"Mead, NE",Mead,NE,"Keyes, CA",Keyes,CA,1737.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.5551,66.5687,60.3916,0.0348
2025-03-15,4051,2215.0,Corn,N/A,UP,"Nebraska City, NE",Nebraska City,NE,"Amarillo, TX",Amarillo,TX,714.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.2625,51.9001,47.0841,0.0659
2025-03-15,4051,2100.0,Corn,N/A,UP,"Sloan, IA",Sloan,IA,"Burley, ID",Burley,ID,1176.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.4341,60.0751,54.5005,0.0463
2025-03-15,4051,2210.0,Corn,N/A,UP,"Sterling, IL",Sterling,IL,"Nashville, AR",Nashville,AR,723.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.0658,44.182,40.0823,0.0554
2025-03-15,4022,69105.0,Soybeans,N/A,BNSF,"Argyle, MN",Argyle,MN,"PNW (Seattle, WA)",Seattle,WA,1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.6581,62.4409,56.6468,0.0371
2025-03-15,4022,69105.0,Soybeans,N/A,BNSF,"Argyle, MN",Argyle,MN,"Texas Gulf (Houston, TX)",Houston,TX,1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.8068,68.0079,61.6973,0.0378
2025-03-15,4022,69105.0,Soybeans,N/A,BNSF,"Casselton, ND",Casselton,ND,"PNW (Seattle, WA)",Seattle,WA,1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.6446,61.8858,56.1432,0.0382
2025-03-15,4022,69902.0,Soybeans,N/A,BNSF,"Casselton, ND",Casselton,ND,"St. Louis, MO",St. Louis,MO,855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.2122,45.3873,41.1757,0.0482
2025-03-15,4022,69105.0,Soybeans,N/A,BNSF,"Concordia, KS",Concordia,KS,"Texas Gulf (Houston, TX)",Houston,TX,742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.3338,49.7438,45.1279,0.0608
2025-03-15,4022,69105.0,Soybeans,N/A,BNSF,"Mitchell, SD",Mitchell,SD,"PNW (Seattle, WA)",Seattle,WA,1624.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.6716,63.0328,57.1838,0.0352
2025-03-15,4022,69105.0,Soybeans,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"PNW (Seattle, WA)",Seattle,WA,1881.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.6581,62.7915,56.9649,0.0303
2025-03-15,4022,69105.0,Soybeans,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.6851,63.571,57.6721,0.0346
2025-03-15,4050,1001000.0,Soybeans,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Private,0,1,,>5149,0.5922,24.7858,22.4859,0.0258
2025-03-15,4050,1001000.0,Soybeans,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Railroad,0,1,,>5149,0.6949,28.5594,25.9093,0.0298
2025-03-15,4050,1001000.0,Soybeans,N/A,CN,"Ida Grove, IA",Ida Grove,IA,"Convent, LA",Helvetia,LA,1376.0,Unit,105,,Private,0,0,,>5149,0.8984,37.7983,34.2909,0.0249
2025-03-15,4050,1001000.0,Soybeans,N/A,CN,"Ida Grove, IA",Ida Grove,IA,"Convent, LA",Helvetia,LA,1376.0,Unit,105,,Railroad,0,0,,>5149,1.0159,42.1181,38.2098,0.0278
2025-03-15,4444,47004.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"East St. Louis, IL",East St. Louis,IL,1235.9,Unit,110,110.0,Railroad/Private,0,1,,>=5000,0.953,38.6661,35.0782,0.0284
2025-03-15,4444,45650.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.5635,62.225,56.451,0.0349
2025-03-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Private,0,1,,>=5000,0.9854,36.2066,32.8468,0.0422
2025-03-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Railroad,0,0,,>=5000,1.0449,38.3913,34.8288,0.0447
2025-03-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Private,0,1,,>=5000,0.8686,31.9166,28.955,0.0381
2025-03-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Railroad,0,0,,>=5000,0.9876,36.286,32.9189,0.0433
2025-03-15,4051,1144.0,Soybeans,N/A,UP,"Canton, KS",Canton,KS,"Houston, TX",Houston,TX,747.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.3919,53.4416,48.4826,0.0649
2025-03-15,4051,1301.0,Soybeans,N/A,UP,"Cozad, NE",Cozad,NE,"Kalama, WA",Kalama,WA,1562.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.6595,65.7817,59.6777,0.0382
2025-03-15,4051,1144.0,Soybeans,N/A,UP,"Cozad, NE",Cozad,NE,"Houston, TX",Houston,TX,1078.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.4892,58.0356,52.6503,0.0488
2025-03-15,4051,1144.0,Soybeans,N/A,UP,"Sloan, IA",Sloan,IA,"Ama, LA",Ama,LA,1231.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.5108,59.301,53.7983,0.0437
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Brunswick, NE",Brunswick,NE,"Hanford, CA",Hanford,CA,2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.5942,65.0786,59.0398,0.0278
2025-04-15,4022,39013.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"PNW (Seattle, WA)",Seattle,WA,1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3798,56.1593,50.9481,0.0303
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"Hereford, TX",Hereford,TX,1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4631,58.7613,53.3086,0.05
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hereford, TX",Hereford,TX,728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.2714,50.8449,46.1268,0.0634
2025-04-15,4022,39013.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"PNW (Seattle, WA)",Seattle,WA,1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3495,55.0496,49.9414,0.0284
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hanford, CA",Hanford,CA,1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.5135,61.5229,55.8141,0.0314
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Greenwood (Mendota), IL",Greenwood,IL,"Hereford, TX",Hereford,TX,935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1503,46.3044,42.0077,0.0449
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Hancock, IA",Hancock,IA,"Plainview, TX",Plainview,TX,832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.3016,52.1501,47.311,0.0569
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Clovis, NM",Clovis,NM,764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.2108,48.5009,44.0004,0.0576
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Texas Gulf (Houston, TX)",Houston,TX,937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1452,46.1079,41.8295,0.0446
2025-04-15,4022,39013.0,Corn,N/A,BNSF,"Selby, SD",Selby,SD,"PNW (Seattle, WA)",Seattle,WA,1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3697,55.4726,50.3251,0.0355
2025-04-15,4022,39013.0,Corn,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3697,55.7424,50.5699,0.0304
2025-04-15,4022,39010.0,Corn,N/A,BNSF,"Waverly, IL",Waverly,IL,"Dexter, NM",Dexter,NM,1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.1805,47.6304,43.2106,0.0408
2025-04-15,4050,1001000.0,Corn,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Private,0,1,,>5149,0.5249,23.8058,21.5968,0.0248
2025-04-15,4050,1001000.0,Corn,N/A,CN,"Gibson City, IL",Gibson City,IL,"Reserve, LA",Reserve,LA,870.0,Unit,105,,Railroad,0,1,,>5149,0.6208,27.5794,25.0202,0.0288
